year,month,day,lon,lat,raintot,tmaxavg
1981,5,7,-121.619,39.1494,181.0,21.2465
1981,5,7,-121.882,39.3033,177.0,21.4014
1981,5,7,-121.882,39.3033,177.0,21.4014
1981,5,8,-122.493,38.9649,220.0,18.8099
1981,5,13,-119.318,35.8339,67.0,22.9296
1981,5,13,-119.375,35.8336,68.0,22.993
1981,5,13,-120.126,36.8097,94.0,21.8944
1981,5,13,-120.462,37.6622,149.0,21.4085
1981,5,13,-120.536,37.2853,106.0,21.6338
1981,5,13,-121.149,38.1631,125.0,21.4085
1981,5,13,-121.286,37.9436,101.0,21.4225
1981,5,14,-118.489,34.1728,469.0,21.8028
1981,5,14,-118.497,34.2897,454.0,21.2535
1981,5,14,-120.981,37.3558,99.0,21.4085
1981,5,14,-120.981,37.3558,99.0,21.4085
1981,5,14,-121.027,37.3164,101.0,21.3239
1981,5,14,-121.131,37.7361,95.0,21.5352
1981,5,14,-121.276,38.2511,146.0,21.338
1981,5,14,-121.283,38.6208,200.0,20.838
1981,5,14,-121.333,38.0556,119.0,21.4648
1981,5,14,-121.478,38.6267,213.0,21.0352
1981,5,14,-121.617,39.1404,220.0,21.6127
1981,5,14,-121.68,39.2958,225.0,21.7042
1981,5,14,-121.724,38.7967,244.0,21.4648
1981,5,14,-121.749,39.2813,213.0,21.7746
1981,5,14,-121.841,39.2936,214.0,21.7958
1981,5,14,-121.964,38.1722,238.0,21.0282
1981,5,14,-121.992,37.5619,153.0,19.8662
1981,5,14,-122.142,38.1964,262.0,20.8732
1981,5,14,-122.262,38.14,261.0,20.6197
1981,5,15,-121.417,38.3801,190.0,21.2887
1981,5,15,-121.497,38.7288,227.0,21.3099
1981,5,19,-121.373,37.7536,97.0,22.1338
1981,5,19,-121.431,37.7456,98.0,22.0
1981,5,20,-119.451,36.5919,156.0,23.2254
1981,5,20,-119.575,36.4506,131.0,23.3873
1981,5,20,-120.321,37.2581,146.0,22.7324
1981,5,20,-121.679,37.9986,166.0,22.007
1981,5,20,-121.722,36.7867,179.0,19.6408
1981,5,20,-121.725,36.8417,208.0,19.4577
1981,5,21,-121.207,38.1758,147.0,22.7042
1981,5,21,-121.209,37.7981,108.0,22.6972
1981,5,21,-121.215,37.6567,103.0,22.6338
1981,5,21,-121.431,37.7456,98.0,22.3873
1981,5,21,-121.431,37.7456,98.0,22.3873
1981,5,21,-121.544,38.9471,241.0,22.7113
1981,5,21,-121.547,39.0372,235.0,22.7113
1981,5,21,-121.547,39.0372,235.0,22.7113
1981,5,21,-121.584,39.1536,239.0,22.8028
1981,5,21,-121.632,36.7831,174.0,19.493
1981,5,22,-122.687,38.3836,308.0,21.2606
1981,5,26,-116.179,33.6761,70.0,29.8662
1981,5,27,-121.001,37.9306,113.0,23.3662
1981,5,27,-121.251,38.0372,106.0,23.2535
1981,5,28,-117.265,32.9653,-9999.0,-9999.0
1981,5,28,-117.77,33.9014,243.0,22.0915
1981,5,28,-117.778,33.8161,203.0,22.162
1981,5,28,-117.854,33.6667,175.0,21.4859
1981,5,28,-119.4,35.8667,72.0,25.1127
1981,5,28,-119.464,36.7367,154.0,23.9437
1981,5,28,-120.081,36.9742,112.0,23.669
1981,5,28,-121.011,37.4319,73.0,23.1338
1981,5,28,-122.346,37.5606,195.0,18.0
1981,6,2,-117.886,33.8945,79.0,22.5986
1981,6,2,-117.903,33.9346,119.0,22.4296
1981,6,3,-118.594,34.1578,117.0,20.8169
1981,6,3,-119.024,36.1881,60.0,25.3803
1981,6,3,-120.343,36.6815,24.0,24.4085
1981,6,3,-120.853,37.0528,28.0,23.0352
1981,6,3,-122.202,39.5203,56.0,24.2606
1981,6,3,-122.219,37.4925,72.0,19.5704
1981,6,3,-122.366,37.5905,81.0,18.3239
1981,6,4,-115.921,33.5108,14.0,30.8099
1981,6,4,-116.123,33.6172,15.0,30.6479
1981,6,4,-116.252,33.7173,19.0,30.3099
1981,6,4,-118.039,33.9367,97.0,22.669
1981,6,4,-118.039,33.9367,97.0,22.669
1981,6,4,-121.33,38.6273,87.0,23.2958
1981,6,4,-121.354,38.5101,79.0,23.4718
1981,6,4,-121.382,38.4235,62.0,23.5493
1981,6,4,-121.564,39.0491,54.0,24.0211
1981,6,4,-121.567,38.6479,68.0,23.6127
1981,6,4,-121.626,39.7436,110.0,21.5845
1981,6,4,-121.703,38.5388,78.0,23.5775
1981,6,4,-121.844,39.7031,66.0,24.3803
1981,6,4,-122.208,40.1417,83.0,24.3944
1981,6,4,-122.508,38.0486,73.0,20.8099
1981,6,4,-122.519,38.0256,75.0,20.5986
1981,6,4,-122.666,38.2933,77.0,21.6127
1981,6,4,-122.71,38.3631,81.0,21.7958
1981,6,5,-118.594,34.1578,126.0,20.9437
1981,6,9,-116.044,33.5327,21.0,31.5775
1981,6,9,-118.32,34.2686,136.0,22.5282
1981,6,9,-118.323,34.2675,136.0,22.5282
1981,6,10,-117.598,34.1336,189.0,23.1056
1981,6,10,-117.611,34.0192,133.0,23.8099
1981,6,10,-117.619,34.0331,134.0,23.7465
1981,6,10,-118.022,33.7364,80.0,21.5352
1981,6,11,-116.196,33.7388,23.0,31.7465
1981,6,11,-117.66,33.5457,70.0,21.3169
1981,6,11,-118.255,34.1131,125.0,23.493
1981,6,11,-118.258,33.9269,96.0,22.1549
1981,6,11,-118.329,33.8561,82.0,21.1197
1981,6,11,-118.331,34.1717,134.0,23.4296
1981,6,11,-118.958,35.1869,49.0,26.7958
1981,6,11,-119.115,35.3612,38.0,26.5986
1981,6,11,-119.323,36.2911,42.0,26.1761
1981,6,11,-119.708,36.3097,32.0,26.2817
1981,6,11,-121.629,39.1262,57.0,24.8028
1981,6,11,-121.667,39.2763,60.0,24.8732
1981,6,11,-122.021,37.8524,51.0,20.8239
1981,6,11,-122.07,37.9878,59.0,22.2535
1981,6,12,-122.311,40.5569,102.0,24.4014
1981,6,17,-118.422,33.9723,21.0,22.2606
1981,6,17,-118.441,34.2424,25.0,23.493
1981,6,17,-118.445,34.2617,25.0,23.4789
1981,6,17,-119.323,36.3201,18.0,27.0
1981,6,17,-119.466,36.4371,18.0,26.9225
1981,6,17,-121.558,39.1876,22.0,25.3521
1981,6,17,-121.597,39.1628,25.0,25.4577
1981,6,17,-121.597,39.1628,25.0,25.4577
1981,6,17,-121.628,39.0599,27.0,25.5563
1981,6,18,-119.1,35.26,19.0,27.4718
1981,6,18,-119.147,35.4918,13.0,27.662
1981,6,18,-119.318,35.8339,15.0,27.8099
1981,6,18,-119.323,36.2911,18.0,27.2676
1981,6,18,-119.47,35.73,15.0,27.7042
1981,6,18,-119.561,36.7069,19.0,26.8239
1981,6,18,-119.838,36.5364,6.0,27.1127
1981,6,18,-120.321,37.2581,19.0,26.1268
1981,6,18,-120.687,36.8902,11.0,25.0634
1981,6,18,-120.864,37.5983,23.0,25.5282
1981,6,18,-121.667,39.2763,24.0,25.8521
1981,6,18,-121.708,39.4175,22.0,25.8662
1981,6,18,-121.804,39.4378,23.0,25.9789
1981,6,18,-121.882,39.3033,15.0,26.0845
1981,6,18,-121.988,39.1731,17.0,26.1408
1981,6,18,-121.993,39.4617,22.0,25.993
1981,6,18,-122.07,37.9878,35.0,23.0352
1981,6,18,-122.15,40.0578,33.0,26.0915
1981,6,19,-121.259,37.9628,31.0,25.6972
1981,6,23,-120.803,37.7282,32.0,26.0352
1981,6,23,-121.169,38.5169,35.0,25.662
1981,6,23,-121.46,38.8602,27.0,25.8944
1981,6,24,-118.025,34.0514,18.0,24.5493
1981,6,24,-118.026,34.052,18.0,24.5493
1981,6,24,-118.054,34.0616,20.0,24.6127
1981,6,24,-118.056,34.0546,18.0,24.4789
1981,6,24,-118.489,34.1728,22.0,22.9859
1981,6,24,-119.027,35.3643,13.0,28.331
1981,6,24,-119.321,36.6084,24.0,27.6197
1981,6,24,-119.323,36.2911,18.0,27.9366
1981,6,24,-119.34,36.6141,25.0,27.6338
1981,6,25,-117.252,34.1659,38.0,25.8521
1981,6,25,-117.67,33.6639,12.0,21.9014
1981,6,25,-117.884,33.6282,9.0,21.0775
1981,6,25,-117.954,33.8155,11.0,22.7042
1981,6,25,-118.382,34.1514,22.0,23.5211
1981,6,25,-119.296,36.5231,24.0,27.8239
1981,6,25,-119.305,36.3347,18.0,27.9296
1981,6,25,-119.759,36.8214,16.0,27.3873
1981,6,25,-121.246,38.8018,30.0,25.0493
1981,6,25,-121.287,38.7228,29.0,25.3451
1981,6,25,-121.306,38.9044,28.0,25.4437
1981,6,25,-122.08,37.3872,37.0,21.1056
1981,6,26,-115.921,33.5108,5.0,34.5915
1981,6,26,-122.422,38.2406,41.0,23.2958
1981,6,26,-122.535,38.1111,52.0,21.9577
1981,6,30,-119.822,36.7522,13.0,27.7958
1981,6,30,-120.687,36.8902,11.0,25.7817
1981,7,1,-121.978,38.041,39.0,24.3944
1981,7,1,-122.182,37.4253,43.0,20.6479
1981,7,1,-122.373,40.5224,87.0,26.6831
1981,7,1,-122.42,38.1595,56.0,23.2535
1981,7,2,-117.071,33.0387,17.0,23.9225
1981,7,2,-117.674,34.0483,21.0,25.0915
1981,7,2,-117.856,33.8664,16.0,23.9296
1981,7,2,-118.143,34.6768,21.0,25.0141
1981,7,2,-118.524,34.1847,15.0,23.4014
1981,7,2,-119.181,35.3325,15.0,28.3732
1981,7,2,-119.216,36.2907,20.0,28.4789
1981,7,2,-120.535,37.2844,22.0,26.993
1981,7,2,-121.619,37.8664,37.0,25.1831
1981,7,2,-121.639,38.0144,39.0,25.5775
1981,7,2,-121.856,37.6636,39.0,22.7746
1981,7,2,-122.289,40.5639,92.0,26.7746
1981,7,2,-122.331,37.9618,57.0,21.7042
1981,7,2,-122.913,39.1136,62.0,24.2887
1981,7,3,-119.61,35.6,13.0,28.1197
1981,7,8,-121.856,37.6636,33.0,23.1831
1981,7,8,-121.932,36.9881,65.0,21.3662
1981,7,8,-121.989,36.9871,69.0,21.162
1981,7,8,-121.997,36.9875,69.0,21.162
1981,7,9,-115.931,33.5127,2.0,36.5
1981,7,9,-116.027,33.5549,2.0,36.2183
1981,7,9,-116.195,33.712,2.0,36.0845
1981,7,9,-116.258,33.7756,2.0,35.7887
1981,7,9,-119.506,36.7225,24.0,29.2817
1981,7,9,-119.534,36.7042,23.0,29.3028
1981,7,9,-121.061,37.7501,24.0,27.3169
1981,7,9,-121.082,38.4926,33.0,27.331
1981,7,9,-121.287,37.978,32.0,27.1338
1981,7,9,-121.314,37.9597,32.0,27.0915
1981,7,9,-121.397,38.6063,32.0,26.9507
1981,7,9,-121.464,38.3427,35.0,26.993
1981,7,9,-121.5,38.3676,35.0,26.9718
1981,7,9,-121.598,39.7708,71.0,24.338
1981,7,9,-121.692,39.3675,20.0,27.8169
1981,7,9,-121.792,39.7503,49.0,28.0352
1981,7,9,-122.34,40.3736,77.0,27.7606
1981,7,9,-122.502,37.9428,-9999.0,-9999.0
1981,7,9,-122.53,38.0193,70.0,22.2254
1981,7,9,-122.543,38.0812,64.0,22.7535
1981,7,9,-122.896,39.1428,59.0,24.9789
1981,7,10,-122.402,40.6103,92.0,27.0634
1981,7,10,-122.777,38.9195,53.0,24.3169
1981,7,15,-121.209,37.7981,22.0,27.4648
1981,7,15,-121.375,38.397,28.0,27.2535
1981,7,15,-121.407,38.7256,26.0,27.2817
1981,7,15,-121.53,37.9414,26.0,26.5845
1981,7,15,-122.626,38.922,40.0,25.6197
1981,7,16,-118.158,34.7025,19.0,27.4155
1981,7,16,-119.69,36.7439,10.0,29.8662
1981,7,16,-120.099,36.534,2.0,29.6338
1981,7,16,-121.126,38.6739,10.0,26.831
1981,7,16,-121.126,38.6739,10.0,26.831
1981,7,16,-121.292,38.1484,6.0,27.5493
1981,7,16,-121.399,38.7284,12.0,27.331
1981,7,16,-121.434,38.5444,10.0,27.3028
1981,7,16,-121.503,38.2488,10.0,27.1901
1981,7,16,-121.603,38.1614,9.0,26.9437
1981,7,16,-121.834,39.3025,4.0,28.2606
1981,7,16,-121.891,39.6381,18.0,28.4366
1981,7,16,-121.921,37.5333,18.0,23.1761
1981,7,16,-122.133,37.8328,15.0,21.4225
1981,7,16,-122.292,37.8667,8.0,21.6761
1981,7,17,-118.413,33.9776,14.0,24.5775
1981,7,17,-122.303,37.8981,8.0,21.9648
1981,7,17,-122.527,38.0803,18.0,23.4155
1981,7,21,-115.921,33.5108,2.0,38.669
1981,7,21,-116.284,33.7389,2.0,37.7606
1981,7,21,-121.179,37.6814,16.0,28.3169
1981,7,21,-122.018,38.691,12.0,28.3028
1981,7,21,-122.249,40.54,59.0,28.838
1981,7,21,-122.27,40.4761,58.0,29.1972
1981,7,22,-121.083,37.9361,19.0,29.0563
1981,7,22,-121.53,37.9414,17.0,27.6549
1981,7,22,-121.558,37.6347,18.0,25.8732
1981,7,22,-122.277,37.8986,17.0,22.1197
1981,7,23,-116.982,33.975,43.0,29.5563
1981,7,23,-117.598,34.1336,26.0,29.0141
1981,7,23,-117.66,33.9258,11.0,28.1197
1981,7,23,-118.221,34.6456,28.0,28.3239
1981,7,23,-118.268,34.1181,21.0,27.4225
1981,7,23,-118.276,34.1375,20.0,27.7042
1981,7,23,-118.842,34.2911,13.0,25.4155
1981,7,23,-119.108,36.4065,28.0,31.8662
1981,7,23,-119.145,36.2899,27.0,31.7958
1981,7,23,-119.157,35.3612,33.0,31.6056
1981,7,23,-119.47,36.732,14.0,31.4366
1981,7,23,-119.507,36.7217,13.0,31.4577
1981,7,23,-119.582,35.7603,24.0,31.4085
1981,7,23,-120.671,37.8193,22.0,29.8169
1981,7,23,-120.91,37.8335,18.0,29.4507
1981,7,23,-121.411,38.1071,16.0,28.5915
1981,7,24,-117.707,34.0258,14.0,28.8662
1981,7,24,-117.842,33.6264,21.0,23.162
1981,7,28,-121.544,38.9471,19.0,30.3732
1981,7,28,-121.757,39.1172,14.0,30.6549
1981,7,28,-121.757,39.1172,14.0,30.6549
1981,7,29,-120.982,37.5356,21.0,30.1268
1981,7,30,-118.268,33.8703,13.0,24.9718
1981,7,30,-118.291,34.1494,22.0,28.5282
1981,7,30,-118.481,34.1847,21.0,27.5634
1981,7,30,-118.493,34.1856,21.0,27.331
1981,7,30,-119.558,36.51,9.0,32.7465
1981,7,30,-120.656,36.9606,9.0,30.2254
1981,7,30,-121.133,37.4739,20.0,29.6197
1981,7,30,-121.158,37.565,18.0,29.8239
1981,7,30,-121.279,38.7139,24.0,29.7817
1981,7,30,-121.375,38.397,23.0,29.8239
1981,7,30,-121.393,38.5624,16.0,29.8873
1981,7,30,-121.567,38.6479,24.0,30.1338
1981,7,30,-121.929,38.7158,12.0,30.2606
1981,7,30,-121.967,38.8838,14.0,30.6761
1981,7,30,-122.921,39.0232,29.0,27.6127
1981,7,31,-122.921,39.0232,21.0,27.6761
1981,8,4,-121.278,37.6769,6.0,30.4718
1981,8,4,-121.342,37.9625,9.0,30.5775
1981,8,5,-116.303,33.715,2.0,40.2887
1981,8,5,-116.449,33.795,3.0,39.5211
1981,8,5,-117.812,34.0053,14.0,29.9648
1981,8,5,-121.673,38.6614,11.0,31.3873
1981,8,5,-121.754,39.1634,13.0,31.6901
1981,8,5,-121.814,38.4453,11.0,30.4789
1981,8,6,-118.902,34.3956,17.0,28.3592
1981,8,6,-119.125,34.1186,8.0,24.331
1981,8,6,-119.195,35.4443,34.0,34.169
1981,8,6,-119.279,35.9353,17.0,34.2958
1981,8,6,-120.124,36.809,2.0,33.2535
1981,8,6,-121.116,38.1217,13.0,31.5704
1981,8,6,-121.179,37.6814,7.0,31.0563
1981,8,6,-121.42,38.0414,11.0,30.5845
1981,8,6,-121.494,37.8744,7.0,30.0915
1981,8,6,-121.494,37.8744,7.0,30.0915
1981,8,6,-121.573,39.4233,13.0,32.0141
1981,8,6,-122.141,37.6647,7.0,23.9366
1981,8,6,-122.244,37.4022,13.0,22.3099
1981,8,6,-122.277,37.8986,8.0,23.7465
1981,8,7,-118.15,33.8386,11.0,26.3803
1981,8,11,-120.527,37.3386,9.0,32.9648
1981,8,12,-121.801,39.7019,20.0,33.1479
1981,8,12,-121.986,39.7475,23.0,33.162
1981,8,13,-117.841,33.6603,3.0,26.4507
1981,8,13,-118.91,35.2014,8.0,35.7465
1981,8,13,-119.079,35.4832,4.0,35.1831
1981,8,13,-119.259,35.8847,3.0,35.4085
1981,8,13,-119.3,36.1333,5.0,35.3028
1981,8,13,-120.222,36.7481,6.0,34.1479
1981,8,13,-121.245,38.2825,16.0,32.162
1981,8,13,-121.567,38.6479,13.0,32.2042
1981,8,13,-121.597,39.1424,14.0,32.662
1981,8,13,-121.68,39.2281,12.0,32.7394
1981,8,13,-121.68,39.2281,12.0,32.7394
1981,8,13,-122.508,38.0486,7.0,25.3732
1981,8,13,-122.508,38.0486,7.0,25.3732
1981,8,13,-122.71,38.3631,9.0,27.2254
1981,8,14,-119.653,36.7869,6.0,35.2817
1981,8,14,-122.141,37.6647,7.0,24.4437
1981,8,14,-122.564,38.1403,9.0,26.2746
1981,8,18,-118.15,33.8386,4.0,27.5211
1981,8,18,-121.294,38.13,13.0,32.4014
1981,8,18,-122.141,37.6647,7.0,24.5986
1981,8,18,-122.277,37.8986,10.0,24.3873
1981,8,19,-120.462,37.6622,14.0,33.9014
1981,8,19,-120.982,37.5356,9.0,32.8662
1981,8,19,-121.027,37.3164,10.0,32.2676
1981,8,20,-116.252,33.7173,0.0,42.6056
1981,8,20,-116.476,33.7936,0.0,41.3169
1981,8,20,-118.932,34.3922,2.0,29.6479
1981,8,20,-119.125,34.1186,2.0,25.3803
1981,8,20,-120.974,37.2914,6.0,32.3732
1981,8,20,-121.179,37.6814,0.0,32.5352
1981,8,20,-121.528,38.4192,0.0,32.2042
1981,8,20,-121.56,38.5056,1.0,32.3662
1981,8,20,-121.633,38.3347,0.0,31.9859
1981,8,20,-121.811,38.7328,2.0,33.0423
1981,8,20,-121.814,38.4453,1.0,31.9507
1981,8,20,-121.841,39.2936,5.0,33.4155
1981,8,20,-121.882,38.7968,2.0,33.1549
1981,8,20,-121.904,39.1134,3.0,33.3803
1981,8,20,-121.904,39.1134,3.0,33.3803
1981,8,20,-121.904,39.1134,3.0,33.3803
1981,8,20,-122.163,38.0742,1.0,27.6831
1981,8,20,-122.346,37.5606,1.0,21.5634
1981,8,21,-121.678,38.5928,1.0,32.7394
1981,8,21,-121.755,38.0734,1.0,30.8803
1981,8,25,-118.067,34.0549,3.0,31.9155
1981,8,25,-119.305,36.3347,0.0,36.0423
1981,8,25,-120.527,37.3386,0.0,34.0211
1981,8,25,-121.259,37.9628,0.0,32.7887
1981,8,25,-121.431,37.7456,0.0,32.0493
1981,8,26,-122.038,38.0103,0.0,28.8803
1981,8,27,-119.305,36.3347,0.0,36.1056
1981,8,27,-119.317,36.0667,0.0,36.1056
1981,8,27,-120.536,37.2853,0.0,34.0704
1981,8,27,-120.562,36.9633,3.0,33.8239
1981,8,27,-120.562,36.9633,3.0,33.8239
1981,8,27,-121.305,38.2918,0.0,32.7606
1981,8,27,-121.538,39.2356,6.0,33.8239
1981,8,27,-121.558,39.1876,9.0,33.7394
1981,8,27,-121.564,39.0491,12.0,33.5775
1981,8,27,-121.567,38.6479,1.0,33.0141
1981,8,27,-121.573,39.3258,5.0,34.007
1981,8,27,-121.617,39.1404,9.0,33.7183
1981,8,27,-121.652,39.6481,11.0,34.4155
1981,8,27,-121.672,39.0611,10.0,33.662
1981,8,27,-121.882,39.3033,6.0,33.7535
1981,8,27,-122.003,39.1997,5.0,33.7113
1981,8,27,-122.141,37.6647,0.0,24.7113
1981,8,30,-121.628,39.0599,11.0,33.507
1981,9,1,-121.747,39.495,10.0,34.0211
1981,9,1,-121.775,39.3178,6.0,33.6761
1981,9,2,-120.527,37.3386,0.0,34.0563
1981,9,2,-122.231,37.4828,1.0,23.5
1981,9,3,-120.319,36.504,0.0,33.8873
1981,9,3,-120.445,36.8471,0.0,34.2394
1981,9,3,-120.992,37.7972,0.0,33.3028
1981,9,3,-121.259,37.9628,0.0,32.838
1981,9,3,-122.401,37.9342,-9999.0,-9999.0
1981,9,4,-121.004,37.355,0.0,32.9718
1981,9,4,-121.018,37.3164,0.0,32.6972
1981,9,4,-121.079,38.0225,0.0,33.4577
1981,9,8,-121.804,39.4378,5.0,34.1972
1981,9,8,-121.856,37.6636,0.0,28.4296
1981,9,9,-118.026,34.0509,0.0,31.9577
1981,9,9,-119.677,36.9186,0.0,36.169
1981,9,9,-120.445,36.8471,0.0,34.2324
1981,9,9,-120.974,37.2914,0.0,32.7535
1981,9,9,-121.314,37.973,0.0,32.6408
1981,9,9,-122.268,40.4672,28.0,35.5282
1981,9,9,-122.921,39.0232,10.0,31.331
1981,9,10,-118.029,34.1114,0.0,32.5986
1981,9,10,-118.059,34.6792,0.0,34.2606
