year,month,day,lon,lat,raintot,tmaxavg
2001,6,25,-117.67,33.6639,0.0,24.993
2001,6,25,-117.69,33.6495,0.0,24.8239
2001,6,25,-117.943,33.8235,0.0,25.3028
2001,6,25,-117.992,33.6815,0.0,22.7113
2001,6,25,-118.002,33.7063,0.0,23.1831
2001,6,25,-118.022,33.7364,0.0,23.331
2001,6,25,-119.464,35.1555,0.0,28.6901
2001,6,25,-120.334,37.0486,3.0,29.338
2001,6,25,-120.474,37.3392,2.0,29.0282
2001,6,26,-118.369,34.2719,0.0,27.2324
2001,6,26,-118.401,34.2856,0.0,26.7958
2001,6,26,-118.529,34.2581,0.0,25.9648
2001,6,26,-118.551,34.239,0.0,25.8169
2001,6,26,-118.557,34.1465,0.0,23.4718
2001,6,26,-118.559,34.2614,0.0,25.7746
2001,6,27,-118.083,33.8086,19.0,24.0915
2001,6,27,-118.948,35.2008,0.0,31.1549
2001,6,27,-119.317,36.0667,11.0,31.0845
2001,6,27,-119.558,36.51,14.0,30.5352
2001,6,27,-120.088,36.773,15.0,30.2465
2001,6,27,-120.141,36.3992,13.0,30.5141
2001,6,27,-120.981,37.3558,26.0,28.8944
2001,6,27,-121.573,39.4233,46.0,29.3099
2001,6,27,-121.692,38.3667,36.0,28.2887
2001,6,27,-121.712,38.6101,40.0,28.7535
2001,6,27,-121.745,38.4603,36.0,28.4225
2001,6,27,-121.811,38.7328,40.0,28.7394
2001,6,27,-121.856,37.6636,19.0,25.0775
2001,6,27,-121.967,38.8838,32.0,28.6056
2001,6,27,-122.177,39.9314,59.0,28.169
2001,6,27,-122.242,40.4458,79.0,27.9366
2001,6,27,-122.242,40.4458,79.0,27.9366
2001,6,28,-117.263,33.0675,17.0,23.7535
2001,6,28,-117.263,33.0675,17.0,23.7535
2001,6,28,-117.955,33.7567,31.0,24.6549
2001,6,28,-119.042,35.4103,11.0,31.3028
2001,6,28,-119.11,35.16,10.0,30.7958
2001,6,28,-119.124,35.2272,10.0,31.1268
2001,6,28,-119.195,35.4443,12.0,31.4296
2001,6,28,-119.409,36.7881,52.0,30.8662
2001,6,28,-120.981,37.3558,33.0,29.1901
2001,6,28,-120.981,37.3558,33.0,29.1901
2001,6,28,-121.011,37.4319,35.0,29.1549
2001,6,28,-121.027,37.3164,31.0,29.007
2001,6,28,-121.632,36.7831,24.0,23.6549
2001,6,28,-121.668,37.9717,29.0,27.6338
2001,6,28,-121.679,37.9986,30.0,27.7183
2001,6,28,-121.679,37.9986,30.0,27.7183
2001,6,28,-121.708,39.4175,52.0,29.2746
2001,6,28,-121.708,39.4175,52.0,29.2746
2001,6,28,-121.753,39.3481,48.0,29.2113
2001,6,28,-122.366,37.5905,43.0,20.0634
2001,6,28,-122.408,37.605,51.0,19.2254
2001,6,29,-122.327,40.4847,107.0,28.6761
2001,7,2,-121.501,38.11,32.0,29.0986
2001,7,2,-121.55,39.0856,45.0,30.4155
2001,7,2,-121.55,39.0856,45.0,30.4155
2001,7,2,-121.629,39.1262,43.0,30.3099
2001,7,2,-121.68,39.2281,44.0,30.2746
2001,7,2,-121.754,39.1634,40.0,30.0915
2001,7,2,-121.835,39.3261,53.0,29.9577
2001,7,2,-122.208,40.1417,66.0,29.5704
2001,7,2,-122.227,40.0831,80.0,29.4225
2001,7,2,-122.513,38.3508,54.0,26.0
2001,7,3,-118.089,33.9511,44.0,26.9014
2001,7,3,-118.251,34.0594,54.0,26.8169
2001,7,3,-118.286,33.7903,28.0,21.8451
2001,7,3,-118.286,33.7903,28.0,21.8451
2001,7,3,-118.287,33.7781,27.0,21.6972
2001,7,3,-118.293,33.7847,28.0,21.5211
2001,7,3,-118.296,33.8753,33.0,23.2394
2001,7,3,-118.3,34.0419,49.0,26.1408
2001,7,3,-119.073,35.3667,11.0,32.4366
2001,7,3,-120.461,37.6636,56.0,30.3873
2001,7,3,-120.981,37.3558,33.0,30.0704
2001,7,3,-121.312,38.8981,43.0,30.1197
2001,7,3,-121.617,39.1404,43.0,30.4155
2001,7,3,-121.628,39.0599,43.0,30.3169
2001,7,3,-121.667,39.2763,46.0,30.338
2001,7,3,-122.629,38.9178,62.0,26.1408
2001,7,4,-116.074,33.4636,0.0,39.3521
2001,7,4,-116.079,33.54,0.0,39.5141
2001,7,4,-116.096,33.5252,0.0,39.4718
2001,7,4,-116.218,33.6567,0.0,39.2746
2001,7,4,-117.591,33.4096,28.0,23.662
2001,7,4,-117.593,34.0186,46.0,30.1338
2001,7,4,-117.622,34.1119,60.0,30.0352
2001,7,4,-117.631,34.02,48.0,29.9789
2001,7,4,-117.66,33.5092,28.0,24.4437
2001,7,5,-116.885,34.1708,58.0,25.007
2001,7,5,-117.212,34.0901,34.0,32.3099
2001,7,5,-117.28,34.0719,34.0,32.0211
2001,7,5,-117.639,34.1524,62.0,29.5211
2001,7,5,-117.639,34.1524,62.0,29.5211
2001,7,5,-118.618,34.4534,66.0,28.1972
2001,7,5,-119.335,36.6122,43.0,32.3873
2001,7,6,-118.342,33.8264,31.0,21.7746
2001,7,7,-121.855,36.605,31.0,21.6901
2001,7,9,-121.283,38.6208,30.0,29.8592
2001,7,9,-121.478,38.6267,35.0,29.993
2001,7,9,-121.497,38.845,44.0,30.4014
2001,7,9,-121.526,39.0588,46.0,30.9014
2001,7,9,-121.55,39.0856,45.0,30.8451
2001,7,9,-121.567,38.6479,45.0,30.0634
2001,7,9,-121.633,41.0042,75.0,25.4014
2001,7,9,-121.667,39.2763,46.0,30.6831
2001,7,9,-121.712,38.6101,46.0,30.1549
2001,7,9,-121.741,38.5025,44.0,29.9014
2001,7,9,-121.882,38.7968,40.0,30.1831
2001,7,9,-122.366,37.5905,46.0,20.169
2001,7,10,-121.679,37.9986,30.0,28.662
2001,7,10,-121.722,36.7867,27.0,23.6127
2001,7,10,-121.754,36.7969,30.0,23.4437
2001,7,10,-121.787,36.7244,30.0,22.831
2001,7,10,-121.787,36.7244,30.0,22.831
2001,7,10,-122.204,39.5119,47.0,29.8521
2001,7,10,-122.204,39.5119,47.0,29.8521
2001,7,10,-122.346,37.5606,54.0,20.1338
2001,7,11,-118.402,33.9094,38.0,22.662
2001,7,11,-118.403,33.9842,42.0,24.1338
2001,7,11,-118.426,33.9236,38.0,22.5775
2001,7,11,-118.434,33.9675,41.0,23.3662
2001,7,11,-118.446,33.9519,40.0,23.0563
2001,7,11,-119.361,35.3305,12.0,32.7746
2001,7,11,-119.398,35.0572,24.0,30.2817
2001,7,11,-121.203,38.6687,29.0,30.0986
2001,7,11,-121.309,38.2514,43.0,30.0141
2001,7,11,-122.921,39.0232,71.0,25.831
2001,7,11,-122.921,39.0232,71.0,25.831
2001,7,11,-123.005,38.7962,75.0,26.8873
2001,7,11,-123.005,38.7962,75.0,26.8873
2001,7,12,-116.195,33.712,0.0,39.6268
2001,7,12,-117.047,34.0792,41.0,30.9507
2001,7,12,-117.049,34.0488,43.0,30.8732
2001,7,12,-118.17,33.9794,45.0,26.5
2001,7,12,-118.188,33.9031,37.0,24.9437
2001,7,12,-118.207,33.8456,32.0,23.7042
2001,7,12,-119.323,36.3638,33.0,32.8239
2001,7,12,-119.348,35.5775,14.0,33.2324
2001,7,12,-119.543,36.7103,41.0,32.6197
2001,7,12,-119.666,36.829,43.0,32.4859
2001,7,12,-119.666,36.829,43.0,32.4859
2001,7,12,-119.69,36.4292,26.0,32.7113
2001,7,12,-121.335,38.6559,32.0,30.1549
2001,7,12,-121.345,37.9577,33.0,29.7887
2001,7,12,-121.436,38.6618,34.0,30.2535
2001,7,12,-121.447,38.6551,35.0,30.2394
2001,7,12,-121.49,38.5764,36.0,30.1831
2001,7,12,-122.381,38.2189,47.0,26.2465
2001,7,12,-122.585,39.0683,67.0,27.4718
2001,7,12,-122.595,39.0738,68.0,27.4014
2001,7,12,-122.642,39.0655,68.0,27.2394
2001,7,12,-122.896,39.1428,71.0,26.6197
2001,7,12,-123.006,38.8008,75.0,26.9296
2001,7,16,-119.317,36.0667,25.0,33.4225
2001,7,16,-121.494,38.9186,44.0,31.2324
2001,7,16,-121.514,39.2392,47.0,31.9366
2001,7,16,-121.618,38.7927,44.0,30.9014
2001,7,16,-121.667,39.2763,46.0,31.3099
2001,7,16,-121.676,39.0925,42.0,31.2394
2001,7,16,-121.694,38.1533,39.0,29.4648
2001,7,16,-121.713,39.0326,41.0,31.1268
2001,7,16,-122.817,38.5403,76.0,27.3521
2001,7,16,-122.879,38.4261,79.0,25.6972
2001,7,17,-118.404,33.9841,41.0,24.1268
2001,7,17,-118.427,33.93,38.0,22.8028
2001,7,17,-118.457,34.0072,43.0,24.1197
2001,7,17,-118.457,34.0072,43.0,24.1197
2001,7,17,-118.902,34.3956,104.0,26.8099
2001,7,17,-119.135,34.4364,112.0,25.9648
2001,7,17,-120.321,37.2911,50.0,32.2465
2001,7,17,-121.775,39.3178,53.0,31.1408
2001,7,17,-121.841,39.2936,59.0,30.9507
2001,7,17,-122.068,37.565,31.0,24.5704
2001,7,17,-122.625,38.9209,71.0,27.3732
2001,7,18,-116.082,33.5168,0.0,40.1549
2001,7,18,-117.607,34.0339,49.0,30.3803
2001,7,18,-117.892,33.9767,63.0,28.4366
2001,7,18,-121.349,38.4995,67.0,30.669
2001,7,18,-121.349,38.4995,67.0,30.669
2001,7,18,-121.388,38.9772,71.0,31.7817
2001,7,18,-121.529,38.495,57.0,30.6901
2001,7,18,-121.53,38.5121,57.0,30.7042
2001,7,18,-121.657,40.8842,96.0,26.331
2001,7,18,-121.712,38.6103,60.0,30.9507
2001,7,18,-121.781,38.6837,60.0,31.0
2001,7,18,-122.215,39.5194,58.0,30.5634
2001,7,18,-122.691,38.3532,84.0,26.1268
2001,7,19,-117.705,34.0775,60.0,30.2324
2001,7,19,-117.981,33.9169,46.0,27.3592
2001,7,19,-118.05,33.8556,35.0,25.8873
2001,7,19,-118.287,33.7781,27.0,21.9366
2001,7,19,-119.321,36.6288,44.0,33.6901
2001,7,19,-119.37,36.5747,40.0,33.5845
2001,7,19,-119.617,36.772,41.0,33.1972
2001,7,19,-119.639,36.3578,26.0,33.4225
2001,7,19,-119.722,36.985,49.0,33.6479
2001,7,19,-119.735,36.7259,33.0,33.0634
2001,7,19,-119.735,36.7259,33.0,33.0634
2001,7,19,-119.737,36.9731,48.0,33.3873
2001,7,19,-119.744,36.8195,36.0,33.0704
2001,7,19,-119.8,36.7875,31.0,32.9718
2001,7,19,-121.109,38.8873,115.0,30.0986
2001,7,19,-121.143,38.6549,64.0,30.9718
2001,7,19,-121.22,38.8898,77.0,31.5775
2001,7,19,-121.375,38.6054,69.0,30.838
2001,7,19,-121.424,38.5887,67.0,30.9085
2001,7,19,-121.424,38.5887,67.0,30.9085
2001,7,20,-117.67,33.6639,29.0,26.3451
2001,7,20,-118.006,34.1224,76.0,30.338
2001,7,23,-116.18,33.5719,0.0,40.5
2001,7,23,-119.71,36.7867,37.0,33.7535
2001,7,23,-119.713,36.9878,52.0,34.3732
2001,7,23,-119.914,36.7222,28.0,33.7254
2001,7,23,-120.06,36.8156,30.0,33.5352
2001,7,23,-121.425,39.007,68.0,32.7746
2001,7,23,-121.597,39.1424,62.0,32.6408
2001,7,23,-121.618,38.7927,60.0,32.007
2001,7,24,-120.755,37.6239,60.0,32.3239
2001,7,24,-120.989,37.312,34.0,31.9718
2001,7,24,-121.001,37.2564,32.0,31.7394
2001,7,25,-117.58,34.1481,59.0,31.4085
2001,7,25,-117.611,34.1169,59.0,31.5352
2001,7,25,-121.767,39.1,55.0,32.4859
2001,7,25,-121.79,36.9486,40.0,24.5493
2001,7,25,-121.985,37.2909,48.0,25.2394
2001,7,25,-122.088,37.5846,-9999.0,-9999.0
2001,7,25,-122.088,37.5846,-9999.0,-9999.0
2001,7,25,-122.103,40.02,64.0,32.7606
2001,7,25,-122.177,39.9745,71.0,32.4648
2001,7,25,-122.208,40.1417,71.0,32.7887
2001,7,25,-122.295,37.7881,54.0,23.2676
2001,7,26,-116.195,33.712,0.0,41.1972
2001,7,26,-116.561,33.8624,9.0,38.7887
2001,7,26,-117.132,33.8178,24.0,33.3239
2001,7,26,-117.272,34.5133,24.0,34.2958
2001,7,26,-117.829,33.6535,30.0,25.1831
2001,7,26,-117.856,33.655,29.0,24.8803
2001,7,26,-117.856,33.655,29.0,24.8803
2001,7,26,-118.01,34.0956,71.0,30.5775
2001,7,26,-118.219,34.2172,79.0,29.0282
2001,7,26,-120.381,39.2986,112.0,20.2606
2001,7,26,-121.731,40.5384,106.0,26.0634
2001,7,26,-122.248,40.389,85.0,33.1549
2001,7,26,-122.315,40.4953,100.0,33.1761
2001,7,26,-122.323,40.4767,99.0,33.2042
2001,7,26,-122.34,40.5602,111.0,33.0423
2001,7,26,-122.373,40.5112,105.0,33.2042
2001,7,26,-122.385,40.6756,127.0,32.5634
2001,7,26,-122.385,40.6756,127.0,32.5634
2001,7,26,-122.569,40.5004,114.0,31.9789
2001,7,26,-122.581,38.2208,76.0,26.5423
2001,7,26,-122.581,38.2208,76.0,26.5423
2001,7,26,-122.921,39.0232,113.0,28.2676
2001,7,27,-121.476,38.6856,55.0,32.6056
2001,7,27,-121.692,38.3667,59.0,31.9014
2001,7,30,-118.114,33.7931,0.0,24.7465
2001,7,30,-118.123,33.8528,0.0,25.7958
2001,7,30,-118.619,34.2333,0.0,27.8239
2001,7,30,-120.461,37.6636,36.0,34.0
2001,7,30,-121.158,37.565,16.0,32.3873
2001,7,30,-121.564,39.4869,36.0,34.3169
2001,7,30,-122.796,38.4342,53.0,28.1408
2001,7,31,-121.208,37.6926,18.0,32.2887
2001,7,31,-121.507,38.4869,35.0,32.7042
2001,7,31,-121.507,38.4869,35.0,32.7042
2001,7,31,-121.712,38.6101,27.0,33.0141
2001,7,31,-121.969,38.5311,28.0,32.5775
2001,8,1,-117.063,32.5403,0.0,23.2324
2001,8,1,-117.597,33.3892,0.0,24.2113
2001,8,1,-117.838,33.6525,0.0,25.338
2001,8,1,-117.888,33.8994,0.0,28.8592
2001,8,1,-118.91,35.26,3.0,35.6761
2001,8,1,-120.462,37.6622,36.0,34.0211
2001,8,1,-120.854,37.4997,25.0,33.2958
2001,8,1,-121.147,37.9081,23.0,32.669
2001,8,1,-121.158,37.565,16.0,32.4577
2001,8,1,-121.278,37.6769,18.0,32.0423
2001,8,1,-121.421,38.2167,19.0,32.4577
2001,8,1,-121.804,39.4378,32.0,33.4718
2001,8,1,-121.891,39.6381,30.0,33.3592
2001,8,2,-118.13,34.7111,0.0,34.0563
2001,8,2,-118.153,34.7006,0.0,33.831
2001,8,2,-118.845,35.2222,3.0,35.7324
2001,8,2,-118.948,35.2008,2.0,35.3028
2001,8,2,-118.976,36.0542,14.0,36.0845
2001,8,2,-119.042,35.4103,1.0,35.338
2001,8,2,-119.136,35.4075,0.0,35.3169
2001,8,2,-121.055,37.8678,26.0,32.9085
2001,8,2,-121.425,39.007,35.0,34.2746
2001,8,2,-121.652,40.8917,39.0,29.2535
2001,8,2,-121.918,38.4169,25.0,32.0915
2001,8,2,-121.967,38.8838,31.0,32.9437
2001,8,2,-122.188,38.8231,31.0,31.9789
2001,8,2,-122.188,38.8231,31.0,31.9789
2001,8,3,-121.203,38.8983,50.0,34.0
2001,8,5,-122.743,38.3524,49.0,27.162
2001,8,6,-117.431,33.9667,1.0,33.3099
2001,8,6,-117.471,33.9994,0.0,33.2254
2001,8,6,-117.587,33.9025,0.0,31.5423
2001,8,6,-117.628,34.02,0.0,32.338
2001,8,6,-117.657,33.9942,0.0,32.0423
2001,8,6,-118.006,34.119,5.0,32.0634
2001,8,6,-118.046,33.8065,1.0,26.4859
2001,8,6,-118.051,34.1099,0.0,31.5634
2001,8,6,-118.096,34.0203,0.0,29.8028
2001,8,6,-122.66,38.9371,57.0,29.6127
2001,8,6,-122.73,38.3671,50.0,27.6408
2001,8,6,-122.743,38.3524,49.0,27.1761
2001,8,7,-119.13,35.43,0.0,35.6056
2001,8,7,-119.305,36.3347,12.0,35.6831
2001,8,7,-119.448,36.3484,8.0,35.6056
2001,8,7,-120.343,36.6815,1.0,34.7113
2001,8,7,-120.445,36.8471,1.0,34.5775
2001,8,7,-121.564,39.0491,31.0,34.2958
2001,8,7,-121.648,39.0984,31.0,34.0845
2001,8,7,-122.207,40.1897,27.0,34.3592
2001,8,8,-116.126,33.665,0.0,42.2465
2001,8,8,-116.449,33.795,0.0,40.7254
2001,8,8,-119.017,36.1967,16.0,35.4437
2001,8,8,-119.245,35.7697,0.0,35.7465
2001,8,8,-119.259,35.8847,5.0,35.8099
2001,8,8,-119.322,36.2331,11.0,35.7324
2001,8,8,-119.375,35.9053,0.0,35.8451
2001,8,8,-121.753,39.3481,33.0,33.9225
2001,8,8,-121.753,39.3481,33.0,33.9225
2001,8,8,-121.835,39.3261,32.0,33.6338
2001,8,8,-121.835,39.3261,32.0,33.6338
2001,8,8,-121.882,38.7968,30.0,33.338
2001,8,8,-121.967,38.8838,31.0,33.1831
2001,8,8,-121.976,38.6428,31.0,32.9507
2001,8,9,-119.126,36.4644,20.0,36.3521
2001,8,9,-119.145,36.2899,15.0,36.1268
2001,8,9,-119.409,36.7881,19.0,36.1197
2001,8,9,-119.653,36.7869,4.0,35.5704
2001,8,9,-119.714,36.8194,2.0,35.5352
2001,8,9,-119.844,36.8194,1.0,35.2817
2001,8,9,-121.629,40.9231,35.0,29.9437
2001,8,9,-121.811,38.7328,29.0,33.4014
2001,8,9,-121.858,38.6083,29.0,33.1831
2001,8,9,-122.182,39.925,31.0,33.9085
2001,8,13,-117.867,34.0928,6.0,32.3169
2001,8,13,-118.098,33.8422,0.0,26.8451
2001,8,13,-118.098,33.8422,0.0,26.8451
2001,8,13,-118.216,34.6281,0.0,33.4225
2001,8,13,-118.369,34.2719,0.0,31.3451
2001,8,13,-118.376,34.2497,0.0,31.1408
2001,8,13,-119.323,36.3201,11.0,35.9366
2001,8,13,-119.631,36.3517,4.0,35.8239
2001,8,13,-119.782,36.8688,2.0,35.7535
2001,8,13,-119.799,36.871,2.0,35.7817
2001,8,13,-120.477,37.2877,19.0,34.7254
2001,8,13,-120.481,37.2893,19.0,34.7254
2001,8,13,-121.206,38.7391,49.0,33.9507
2001,8,13,-121.242,38.7193,48.0,33.838
2001,8,13,-121.261,38.4873,37.0,33.3944
2001,8,13,-121.676,39.0925,30.0,34.2183
2001,8,14,-119.348,35.7533,0.0,35.9507
2001,8,14,-119.464,36.7367,8.0,36.2183
2001,8,14,-119.464,36.7367,8.0,36.2183
2001,8,14,-120.462,37.6622,36.0,34.9507
2001,8,14,-121.207,38.1758,27.0,33.5352
2001,8,14,-121.251,38.0372,20.0,33.162
2001,8,14,-121.797,37.9939,26.0,30.7676
2001,8,14,-121.856,37.6636,21.0,28.2606
2001,8,14,-122.016,39.205,42.0,33.5563
2001,8,15,-119.079,35.4832,0.0,35.6549
2001,8,15,-119.193,35.845,5.0,36.0352
2001,8,15,-119.254,35.4058,0.0,35.8592
2001,8,15,-120.979,37.4339,16.0,33.662
2001,8,15,-120.982,37.5356,23.0,33.6479
2001,8,15,-121.011,37.4319,16.0,33.5423
2001,8,15,-121.018,37.3164,11.0,33.3239
2001,8,15,-121.279,38.7139,45.0,33.8592
2001,8,15,-121.279,38.7139,45.0,33.8592
2001,8,15,-121.417,38.3801,33.0,33.3592
2001,8,15,-121.425,39.007,35.0,34.9296
2001,8,15,-121.476,38.6856,32.0,33.6127
2001,8,15,-121.5,38.3671,30.0,33.2042
2001,8,15,-121.775,39.3178,32.0,34.1056
2001,8,15,-122.244,37.4022,33.0,22.1479
2001,8,15,-122.269,37.4967,30.0,22.3451
2001,8,15,-122.511,38.0453,37.0,25.0986
2001,8,15,-122.666,38.2933,46.0,27.2817
2001,8,16,-118.497,34.2897,0.0,30.838
2001,8,16,-119.258,35.7469,0.0,36.0563
2001,8,16,-121.078,38.1975,38.0,34.2817
2001,8,16,-121.149,38.1631,30.0,33.8521
2001,8,16,-121.209,37.7981,20.0,33.1972
2001,8,16,-121.421,38.2167,19.0,33.1972
2001,8,16,-121.423,37.9542,17.0,32.6197
2001,8,16,-121.427,38.1019,19.0,32.9859
2001,8,16,-121.431,37.7456,15.0,32.1127
2001,8,16,-121.561,38.0306,23.0,32.2465
2001,8,16,-121.68,39.4178,33.0,34.5352
2001,8,16,-121.747,39.495,33.0,34.2817
2001,8,16,-121.775,39.3178,32.0,34.162
2001,8,16,-121.856,37.6636,21.0,28.4577
2001,8,16,-122.01,39.7386,28.0,34.0352
2001,8,16,-122.058,37.6967,29.0,26.3239
2001,8,16,-122.141,37.6647,24.0,25.1479
2001,8,16,-122.706,38.2781,47.0,26.7535
2001,8,17,-121.754,39.1634,23.0,34.2183
2001,8,20,-119.608,36.5733,24.0,36.2676
2001,8,20,-119.675,36.8126,25.0,36.3873
2001,8,20,-120.246,36.9316,15.0,35.7394
2001,8,20,-122.114,37.6859,18.0,25.993
2001,8,20,-122.197,37.4362,16.0,23.6268
2001,8,20,-122.248,40.389,40.0,35.6761
2001,8,20,-122.323,40.4767,47.0,35.8028
2001,8,20,-122.385,40.6756,60.0,35.3028
2001,8,20,-122.892,38.9428,46.0,30.0211
2001,8,21,-120.77,37.5211,28.0,34.7817
2001,8,21,-121.027,37.3164,14.0,33.8873
2001,8,21,-121.027,37.3164,14.0,33.8873
2001,8,21,-122.366,37.5905,14.0,21.1761
2001,8,22,-121.407,38.7256,18.0,34.4296
2001,8,22,-121.497,39.0833,18.0,35.7183
2001,8,22,-121.567,38.6479,16.0,34.3099
2001,8,22,-121.692,38.3667,14.0,33.5915
2001,8,22,-121.703,38.5388,15.0,34.1479
2001,8,22,-121.716,39.2828,22.0,34.9859
2001,8,22,-121.757,39.1172,19.0,34.831
2001,8,22,-121.792,39.2902,22.0,34.7183
2001,8,22,-122.113,38.2436,15.0,31.1761
2001,8,22,-122.152,38.0981,15.0,29.4225
2001,8,22,-122.5,38.1022,21.0,26.5775
2001,8,22,-122.527,38.0428,23.0,25.4648
2001,8,23,-118.92,34.2694,0.0,27.3592
2001,8,23,-118.932,34.3922,0.0,29.0634
2001,8,23,-118.932,34.3922,0.0,29.0634
2001,8,23,-119.125,34.1186,0.0,23.162
2001,8,23,-121.213,37.6147,17.0,33.5211
2001,8,23,-121.431,37.7456,9.0,32.7254
2001,8,23,-121.503,38.8243,16.0,34.7746
2001,8,23,-121.659,37.1328,12.0,27.669
2001,8,23,-121.744,39.3333,23.0,34.9789
2001,8,23,-121.844,39.7031,23.0,34.8521
2001,8,23,-122.089,39.8972,25.0,35.169
2001,8,23,-122.188,37.7825,18.0,25.4366
2001,8,23,-122.249,40.54,51.0,35.9366
2001,8,23,-122.277,37.8986,22.0,25.4577
2001,8,23,-122.426,40.4472,49.0,35.493
2001,8,23,-122.89,39.1492,51.0,31.5915
2001,8,24,-119.731,36.8216,22.0,36.5704
2001,8,24,-119.822,36.2903,5.0,36.8169
2001,8,24,-120.653,36.9575,3.0,35.0915
2001,8,27,-119.323,36.2911,19.0,36.662
2001,8,27,-120.321,37.2581,5.0,35.7676
2001,8,27,-120.562,36.9633,3.0,35.2465
2001,8,27,-121.279,38.7139,6.0,34.3803
2001,8,27,-121.425,39.007,6.0,35.5141
2001,8,27,-121.476,38.6856,3.0,34.1127
2001,8,27,-121.725,36.8417,3.0,24.4718
2001,8,27,-122.366,37.5905,7.0,20.7817
2001,8,27,-122.366,37.5905,7.0,20.7817
2001,8,28,-117.666,33.5825,0.0,27.7958
2001,8,28,-119.464,36.7367,22.0,36.9507
2001,8,28,-119.512,36.5106,20.0,36.4718
2001,8,28,-119.512,36.5106,20.0,36.4718
2001,8,28,-121.215,37.6567,7.0,33.2958
2001,8,28,-122.133,40.0006,12.0,35.162
2001,8,28,-122.208,40.1417,13.0,35.4648
2001,8,29,-119.07,36.3919,22.0,37.5986
2001,8,29,-121.055,37.8678,9.0,34.1268
2001,8,29,-121.078,38.1975,6.0,34.8169
2001,8,29,-121.116,38.1217,5.0,34.4296
2001,8,29,-121.333,38.0556,1.0,33.5563
2001,8,29,-121.544,38.9471,3.0,34.9085
2001,8,29,-121.573,39.4233,12.0,35.5634
2001,8,29,-121.68,39.4178,11.0,34.9789
2001,8,29,-121.814,38.4453,4.0,33.4577
2001,8,29,-121.827,37.6553,5.0,28.8944
2001,8,29,-121.841,39.2936,6.0,34.4014
2001,8,29,-121.856,37.6636,5.0,28.6761
2001,8,29,-122.01,39.7386,11.0,34.507
2001,8,29,-122.033,38.2378,4.0,31.4437
2001,8,29,-122.064,38.2269,4.0,31.162
2001,8,29,-122.141,37.6647,8.0,25.1197
2001,8,29,-122.249,40.54,27.0,35.8239
2001,8,29,-122.249,40.54,27.0,35.8239
2001,8,29,-122.29,40.3856,19.0,35.831
2001,8,29,-122.323,40.4767,23.0,36.0352
2001,8,29,-122.553,38.03,3.0,24.6549
2001,8,29,-122.598,38.0925,3.0,25.2817
2001,8,29,-122.8,38.4131,8.0,28.2465
2001,8,29,-122.822,38.5144,8.0,29.2817
2001,8,29,-122.822,38.5144,8.0,29.2817
2001,8,30,-118.369,34.2719,0.0,32.0775
2001,8,30,-118.376,34.2497,0.0,31.8803
2001,8,30,-118.378,34.2547,0.0,31.8803
2001,8,30,-118.84,35.2186,0.0,37.1479
2001,8,30,-119.459,35.1336,0.0,33.5423
2001,8,30,-121.13,37.7367,9.0,33.6268
2001,8,30,-121.315,38.7336,5.0,34.338
2001,8,30,-121.374,39.0081,7.0,35.6197
2001,8,30,-121.425,38.2727,2.0,33.662
2001,8,30,-121.618,38.7927,3.0,34.3873
2001,8,30,-121.837,39.7381,9.0,34.6056
2001,8,30,-121.844,39.7031,11.0,34.5634
2001,8,30,-122.739,38.3517,7.0,27.7254
2001,8,30,-122.777,38.9186,10.0,30.1338
2001,8,30,-122.777,38.9186,10.0,30.1338
2001,8,31,-121.633,38.3347,3.0,33.1408
2001,9,3,-118.624,34.2392,0.0,29.2183
2001,9,3,-118.627,34.2392,0.0,29.2183
2001,9,3,-118.629,34.2389,0.0,29.2183
2001,9,3,-118.633,34.2372,0.0,29.2183
2001,9,4,-121.617,39.1404,5.0,34.1972
2001,9,4,-121.701,38.8692,3.0,33.7042
2001,9,4,-121.767,39.1,4.0,33.7324
2001,9,4,-121.895,37.7261,5.0,27.9789
2001,9,4,-122.002,37.3491,6.0,25.6127
2001,9,4,-122.007,37.3574,6.0,25.6479
2001,9,4,-122.046,37.5878,5.0,25.8099
2001,9,4,-122.921,39.0232,12.0,29.7042
2001,9,5,-117.957,33.9582,0.0,29.9859
2001,9,5,-118.958,35.1869,0.0,35.8944
2001,9,5,-119.071,35.3394,0.0,35.8662
2001,9,5,-119.087,35.4251,2.0,35.8028
2001,9,5,-119.254,35.5022,3.0,35.6761
2001,9,5,-119.622,36.5869,20.0,35.5704
2001,9,5,-119.766,36.7948,20.0,35.4789
2001,9,5,-119.834,36.3583,12.0,35.8099
2001,9,5,-120.456,36.8636,4.0,34.5986
2001,9,5,-121.098,38.1847,5.0,33.6761
2001,9,5,-121.134,37.7256,9.0,32.7183
2001,9,5,-121.153,38.214,5.0,33.4225
2001,9,5,-121.298,37.7757,5.0,32.2606
2001,9,5,-121.364,38.0129,1.0,32.4648
2001,9,5,-122.5,38.1022,3.0,25.6972
2001,9,5,-122.581,38.2208,5.0,26.7958
2001,9,5,-122.581,38.2208,5.0,26.7958
2001,9,6,-121.305,38.2921,3.0,32.8803
2001,9,6,-121.489,38.8664,3.0,33.5282
2001,9,6,-121.517,39.1315,6.0,34.4085
2001,9,6,-121.751,37.6961,5.0,28.7535
2001,9,6,-121.813,36.9661,4.0,24.162
2001,9,6,-121.853,37.3929,7.0,27.5211
2001,9,6,-121.863,37.4002,7.0,27.4648
2001,9,6,-122.133,37.8328,4.0,25.5141
